subject,image_path,mask_path
20170628CH_Exp6_ZFPtm1a_M21,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170628CH_Exp6_ZFPtm1a_M21/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170628CH_Exp6_ZFPtm1a_M21/masklesion_manual.nii
20170629CH_Exp6_ZFPtm1a_M23,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170629CH_Exp6_ZFPtm1a_M23/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170629CH_Exp6_ZFPtm1a_M23/masklesion_manual.nii
20170629CH_Exp6_ZFPtm1a_M32,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170629CH_Exp6_ZFPtm1a_M32/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170629CH_Exp6_ZFPtm1a_M32/masklesion_manual.nii
20170712CH_Exp7_ZFPtm1a_M06,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170712CH_Exp7_ZFPtm1a_M06/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170712CH_Exp7_ZFPtm1a_M06/masklesion_manual.nii
20170713CH_Exp7_ZFPtm1a_M14,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170713CH_Exp7_ZFPtm1a_M14/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170713CH_Exp7_ZFPtm1a_M14/masklesion_manual.nii
20170713CH_Exp7_ZFPtm1a_M24,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170713CH_Exp7_ZFPtm1a_M24/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170713CH_Exp7_ZFPtm1a_M24/masklesion_manual.nii
20170714CH_Exp7_ZFPtm1a_M28,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170714CH_Exp7_ZFPtm1a_M28/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170714CH_Exp7_ZFPtm1a_M28/masklesion_manual.nii
20170714CH_Exp7_ZFPtm1a_M29,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170714CH_Exp7_ZFPtm1a_M29/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170714CH_Exp7_ZFPtm1a_M29/masklesion_manual.nii
20170920CH_Exp09_M01,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170920CH_Exp09_M01/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170920CH_Exp09_M01/masklesion_manual.nii
20170920CH_Exp09_M05,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170920CH_Exp09_M05/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170920CH_Exp09_M05/masklesion_manual.nii
20170920CH_Exp09_M09,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170920CH_Exp09_M09/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170920CH_Exp09_M09/masklesion_manual.nii
20170920CH_Exp09_M12,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170920CH_Exp09_M12/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170920CH_Exp09_M12/masklesion_manual.nii
20170921CH_Exp09_M24,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170921CH_Exp09_M24/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170921CH_Exp09_M24/masklesion_manual.nii
20170926CH_Exp8_M02,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170926CH_Exp8_M02/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170926CH_Exp8_M02/masklesion_manual.nii
20170926CH_Exp8_M04,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170926CH_Exp8_M04/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170926CH_Exp8_M04/masklesion_manual.nii
20170926CH_Exp8_M06,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170926CH_Exp8_M06/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170926CH_Exp8_M06/masklesion_manual.nii
20170927CH_Exp8_M14,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170927CH_Exp8_M14/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170927CH_Exp8_M14/masklesion_manual.nii
20170927CH_Exp8_M17,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170927CH_Exp8_M17/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20170927CH_Exp8_M17/masklesion_manual.nii
20180322CH_Exp3_Phag_M02,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180322CH_Exp3_Phag_M02/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180322CH_Exp3_Phag_M02/masklesion_manual.nii
20180322CH_Exp3_Phag_M05,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180322CH_Exp3_Phag_M05/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180322CH_Exp3_Phag_M05/masklesion_manual.nii
20180323CH_Exp3_Phag_M12,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180323CH_Exp3_Phag_M12/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180323CH_Exp3_Phag_M12/masklesion_manual.nii
20180323CH_Exp3_Phag_M14,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180323CH_Exp3_Phag_M14/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180323CH_Exp3_Phag_M14/masklesion_manual.nii
20180711CH_Exp8_M10,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180711CH_Exp8_M10/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180711CH_Exp8_M10/masklesion_manual.nii
20180801CH_Exp9_M15,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180801CH_Exp9_M15/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180801CH_Exp9_M15/masklesion_manual.nii
20180801CH_Exp9_M21,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180801CH_Exp9_M21/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180801CH_Exp9_M21/masklesion_manual.nii
20180802CH_Exp9_M29,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180802CH_Exp9_M29/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180802CH_Exp9_M29/masklesion_manual.nii
20180802CH_Exp9_M31,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180802CH_Exp9_M31/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180802CH_Exp9_M31/masklesion_manual.nii
20180803CH_Exp9_M38,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180803CH_Exp9_M38/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180803CH_Exp9_M38/masklesion_manual.nii
20180803CH_Exp9_M39,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180803CH_Exp9_M39/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180803CH_Exp9_M39/masklesion_manual.nii
20180803CH_Exp9_M40,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180803CH_Exp9_M40/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20180803CH_Exp9_M40/masklesion_manual.nii
20181023CH_Exp13_M09,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20181023CH_Exp13_M09/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20181023CH_Exp13_M09/masklesion_manual.nii
20181024CH_Exp13_M11,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20181024CH_Exp13_M11/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20181024CH_Exp13_M11/masklesion_manual.nii
20181024CH_Exp13_M12,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20181024CH_Exp13_M12/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20181024CH_Exp13_M12/masklesion_manual.nii
20181024CH_Exp13_M16,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20181024CH_Exp13_M16/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20181024CH_Exp13_M16/masklesion_manual.nii
20181024CH_Exp13_M17,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20181024CH_Exp13_M17/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20181024CH_Exp13_M17/masklesion_manual.nii
20181024CH_Exp13_M19,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20181024CH_Exp13_M19/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20181024CH_Exp13_M19/masklesion_manual.nii
20190130CH_Exp2_M20,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190130CH_Exp2_M20/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190130CH_Exp2_M20/masklesion_manual.nii
20190130_CH_Exp2_M12,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190130_CH_Exp2_M12/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190130_CH_Exp2_M12/masklesion_manual.nii
20190205CH_Exp2_M25,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190205CH_Exp2_M25/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190205CH_Exp2_M25/masklesion_manual.nii
20190205CH_Exp2_M29,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190205CH_Exp2_M29/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190205CH_Exp2_M29/masklesion_manual.nii
20190206CH_Exp2_M32,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190206CH_Exp2_M32/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190206CH_Exp2_M32/masklesion_manual.nii
20190220CH_Exp1_M50,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190220CH_Exp1_M50/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190220CH_Exp1_M50/masklesion_manual.nii
20190220CH_Exp1_M53,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190220CH_Exp1_M53/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190220CH_Exp1_M53/masklesion_manual.nii
20190319CH_Exp4_M10,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190319CH_Exp4_M10/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190319CH_Exp4_M10/masklesion_manual.nii
20190319CH_Exp4_M5,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190319CH_Exp4_M5/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190319CH_Exp4_M5/masklesion_manual.nii
20190319CH_Exp4_M7,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190319CH_Exp4_M7/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190319CH_Exp4_M7/masklesion_manual.nii
20190320CH_Exp4_M12,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190320CH_Exp4_M12/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190320CH_Exp4_M12/masklesion_manual.nii
20190320CH_Exp4_M15,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190320CH_Exp4_M15/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190320CH_Exp4_M15/masklesion_manual.nii
20190320CH_Exp4_M18,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190320CH_Exp4_M18/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190320CH_Exp4_M18/masklesion_manual.nii
20190321CH_Exp4_M22,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190321CH_Exp4_M22/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190321CH_Exp4_M22/masklesion_manual.nii
20190321CH_Exp4_M26,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190321CH_Exp4_M26/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190321CH_Exp4_M26/masklesion_manual.nii
20190528CH_Exp5_7761,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190528CH_Exp5_7761/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190528CH_Exp5_7761/masklesion_manual.nii
20190528CH_Exp5_7762,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190528CH_Exp5_7762/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190528CH_Exp5_7762/masklesion_manual.nii
20190528CH_Exp5_7766,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190528CH_Exp5_7766/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190528CH_Exp5_7766/masklesion_manual.nii
20190529CH_Exp5_7755,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190529CH_Exp5_7755/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190529CH_Exp5_7755/masklesion_manual.nii
20190820CH_Exp14_Senp7_M08,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190820CH_Exp14_Senp7_M08/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190820CH_Exp14_Senp7_M08/masklesion_manual.nii
20190821CH_Exp14_NEX_M04,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190821CH_Exp14_NEX_M04/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190821CH_Exp14_NEX_M04/masklesion_manual.nii
20190821CH_Exp14_NEX_M12,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190821CH_Exp14_NEX_M12/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190821CH_Exp14_NEX_M12/masklesion_manual.nii
20190827CH_Exp14_NEX_M16,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190827CH_Exp14_NEX_M16/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190827CH_Exp14_NEX_M16/masklesion_manual.nii
20190827CH_Exp4_NEX_M13,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190827CH_Exp4_NEX_M13/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20190827CH_Exp4_NEX_M13/masklesion_manual.nii
20191029CH_Exp8_M04,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191029CH_Exp8_M04/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191029CH_Exp8_M04/masklesion_manual.nii
20191030CH_Exp8_M16,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191030CH_Exp8_M16/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191030CH_Exp8_M16/masklesion_manual.nii
20191030CH_Exp8_M20,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191030CH_Exp8_M20/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191030CH_Exp8_M20/masklesion_manual.nii
20191105CH_Exp8_M22,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191105CH_Exp8_M22/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191105CH_Exp8_M22/masklesion_manual.nii
20191105CH_Exp8_M23,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191105CH_Exp8_M23/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191105CH_Exp8_M23/masklesion_manual.nii
20191105CH_Exp8_M26,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191105CH_Exp8_M26/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191105CH_Exp8_M26/masklesion_manual.nii
20191105CH_Exp8_M29,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191105CH_Exp8_M29/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191105CH_Exp8_M29/masklesion_manual.nii
20191106CH_Exp8_M36,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191106CH_Exp8_M36/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191106CH_Exp8_M36/masklesion_manual.nii
20191106CH_Exp8_M37,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191106CH_Exp8_M37/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191106CH_Exp8_M37/masklesion_manual.nii
20191106CH_Exp8_M40,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191106CH_Exp8_M40/t2.nii,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/data_repository/data_charite/20191106CH_Exp8_M40/masklesion_manual.nii
