domain,split,subject,image_path,mask_path,original_shape,native_spacing_mm,processed_shape,processed_spacing_mm,original_unique_values,pre_integer_resample_unique_count,pre_integer_resample_min,pre_integer_resample_max,post_integer_unique_values,original_voxels,current_processed_voxels,nearest_processed_voxels,current_processed_volume_mm3,nearest_processed_volume_mm3,processed_volume_change_percent,processed_current_vs_nn_dice,processed_current_vs_nn_hd95_mm,processed_current_vs_nn_assd_mm,processed_current_vs_nn_added_voxels,processed_current_vs_nn_lost_voxels,tile_current_vs_nn_dice,tile_current_vs_nn_hd95_mm,tile_current_vs_nn_assd_mm,tile_current_vs_nn_added_voxels,tile_current_vs_nn_lost_voxels,native_original_vs_current_dice,native_original_vs_current_hd95_mm,native_original_vs_current_assd_mm,native_original_vs_current_added_voxels,native_original_vs_current_lost_voxels,native_original_vs_nn_dice,native_original_vs_nn_hd95_mm,native_original_vs_nn_assd_mm,native_original_vs_nn_added_voxels,native_original_vs_nn_lost_voxels,lost_added_ratio,net_processed_voxel_change,mean_inward_shift_mm,mean_outward_shift_mm,current_contour_direction_changes,nearest_contour_direction_changes,current_normalized_perimeter,nearest_normalized_perimeter
Mouse,test,POLYIC_20190524_polyic___E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1.nii.gz,"(37, 180, 180)","(0.39999961853027344, 0.10000000149011612, 0.10000000149011612)","(72, 74, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",198,-0.17588496208190918,1.0,"[0, 1]",111274,53502,55838,428.01599681103215,446.7039966717957,-4.183530928758193,0.9786354490579843,0.20000000298023224,0.03385232971402531,0,2336,0.9786354490579843,0.20000000298023224,0.03385232971402531,0,2336,0.9746583143507973,0.10000000149011612,0.028296170014908747,357,5161,0.981436294269113,0.10000000149011612,0.019558351420101407,2057,2074,2336.0,-2336,0.1851112992974789,0.0,11877,11973,17.34955176622572,17.19079601347375
Mouse,test,POLYIC_20190524_polyic___E3_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_1.nii.gz,"(36, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 72, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",200,-0.07411504536867142,1.0,"[0, 1]",117708,56626,59000,453.00799662482723,471.9999964833258,-4.023728813559322,0.9794682856796915,0.20000000298023224,0.03482434602052558,0,2374,0.9794682856796915,0.20000000298023224,0.03482434602052558,0,2374,0.9756415096796032,0.10000000149011612,0.027713297623109655,315,5298,0.98147683434633,0.10000000149011612,0.020016122441815123,2025,2330,2374.0,-2374,0.1858466701941422,0.0,11704,11545,16.94956313808537,16.741204248057016
Mouse,test,POLYIC_20190524_polyic___E3_P1_10,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_10.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_10.nii.gz,"(36, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 72, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",223,0.0,1.0,"[0, 1]",112365,53992,56468,431.93599678182585,451.74399663424475,-4.38478430261387,0.9775846460257107,0.20000000298023224,0.036312765023751824,0,2476,0.9775846460257107,0.20000000298023224,0.036312765023751824,0,2476,0.9754162064875036,0.10000000149011612,0.027571645078883635,351,5058,0.9815050396320579,0.10000000149011612,0.019722744538336587,2123,2035,2476.0,-2476,0.18702342284780135,0.0,11677,11717,17.12541842146496,16.970294949775496
Mouse,test,POLYIC_20190524_polyic___E3_P1_12,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_12.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_12.nii.gz,"(36, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 72, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",218,-0.5276548862457275,1.0,"[0, 1]",118667,57252,59414,458.01599658751473,475.3119964586495,-3.638872992897297,0.9814684655340887,0.1599999964237213,0.02968066242407226,0,2162,0.9814684655340887,0.1599999964237213,0.02968066242407226,0,2162,0.9766366387016917,0.10000000149011612,0.025963283441242963,387,5049,0.9826336441500358,0.10000000149011612,0.018137145673586343,1896,2220,2162.0,-2162,0.18138297640345474,0.0,12181,12306,17.043899071804805,16.958887095768375
Mouse,test,POLYIC_20190524_polyic___E3_P1_13,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_13.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_13.nii.gz,"(36, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 72, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",208,-0.0696902647614479,1.0,"[0, 1]",109554,52658,54924,421.26399686133846,439.39199672627433,-4.125700968611172,0.9789369968953914,0.20000000298023224,0.03330647163127668,0,2266,0.9789369968953914,0.20000000298023224,0.03330647163127668,0,2266,0.9748110008907793,0.10000000149011612,0.02803127338837568,356,5045,0.9811689765628927,0.10000000149011612,0.01970359596484346,1927,2194,2266.0,-2266,0.1843777559993547,0.0,11564,11700,17.185663963558742,17.046019183352765
Mouse,test,POLYIC_20190524_polyic___E3_P1_3,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_3.nii.gz,"(36, 180, 180)","(0.39999961853027344, 0.10000000149011612, 0.10000000149011612)","(72, 72, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",231,-0.5873894095420837,1.0,"[0, 1]",111369,53576,55878,428.60799680662143,447.02399666941153,-4.119689323168331,0.9789683337292379,0.1599999964237213,0.03196629638215709,0,2302,0.9789683337292379,0.1599999964237213,0.03196629638215709,0,2302,0.9754223143375947,0.10000000149011612,0.02688336161254522,353,5007,0.9817047163669832,0.10000000149011612,0.01849060441161783,2036,2039,2302.0,-2302,0.1819504756483692,0.0,12020,12372,17.261800726697242,17.212695153750225
Mouse,test,POLYIC_20190524_polyic___E3_P1_4,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_4.nii.gz,"(36, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 72, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",227,-0.2754424810409546,1.0,"[0, 1]",113510,54530,56930,436.2399967497586,455.43999660670744,-4.215703495520815,0.9784676116992643,0.20000000298023224,0.03519991665015523,0,2400,0.9784676116992643,0.20000000298023224,0.03519991665015523,0,2400,0.9747169505417796,0.10000000149011612,0.028227142870980756,320,5294,0.9807828804958801,0.10000000149011612,0.02046445807042502,2084,2275,2400.0,-2400,0.18744583128020167,0.0,11789,11758,17.06822439267021,16.931065291948524
Mouse,test,POLYIC_20190524_polyic___E3_P1_5,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_5.nii.gz,"(36, 180, 180)","(0.40000057220458984, 0.10000000149011612, 0.10000000149011612)","(72, 72, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",218,-0.10951327532529831,1.0,"[0, 1]",110364,53182,55344,425.4559968301056,442.7519967012404,-3.906475860075166,0.9800785065329967,0.20000000298023224,0.03175964707667583,0,2162,0.9800785065329967,0.20000000298023224,0.03175964707667583,0,2162,0.9762177756407886,0.10000000149011612,0.0268179004064037,356,4788,0.9822903726004044,0.10000000149011612,0.018811614174690804,1868,2038,2162.0,-2162,0.18273357781654812,0.0,11283,11451,16.842071773649767,16.73381590152988
Mouse,test,POLYIC_20190524_polyic___E3_P1_6,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_6.nii.gz,"(36, 180, 180)","(0.39999961853027344, 0.10000000149011612, 0.10000000149011612)","(72, 72, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",201,-0.5276548862457275,1.0,"[0, 1]",118485,57148,59560,457.18399659371363,476.4799964499472,-4.049697783747481,0.9793330362957123,0.20000000298023224,0.03312014836581836,0,2412,0.9793330362957123,0.20000000298023224,0.03312014836581836,0,2412,0.9762647672742141,0.10000000149011612,0.02705290762745434,450,5065,0.9821103916647334,0.10000000149011612,0.019246784026155754,2168,2073,2412.0,-2412,0.18592039584668715,0.0,11794,12282,16.901460591670016,16.9180476897318
Mouse,test,POLYIC_20190524_polyic___E3_P1_7,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_7.nii.gz,"(36, 180, 180)","(0.39999961853027344, 0.10000000149011612, 0.10000000149011612)","(72, 72, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",217,-0.5807521939277649,1.0,"[0, 1]",106787,51226,53474,409.80799694669236,427.7919968127011,-4.203912181620975,0.9785291308500478,0.20000000298023224,0.03271370555742803,0,2248,0.9785291308500478,0.20000000298023224,0.03271370555742803,0,2248,0.9740082472449317,0.10000000149011612,0.02812906005818312,325,5102,0.980335326533005,0.10000000149011612,0.020015930539851158,1922,2271,2248.0,-2248,0.18641014025278152,0.0,11513,11985,17.421818061450615,17.403516242363885
Mouse,test,POLYIC_20190524_polyic___E3_P1_9,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_9.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",207,-0.25553098320961,1.0,"[0, 1]",110502,53198,55436,425.58399682915194,443.48799669575675,-4.037087812973519,0.9793987149511203,0.20000000298023224,0.030870517694031603,0,2238,0.9793987149511203,0.20000000298023224,0.030870517694031603,0,2238,0.9743326725902515,0.10000000149011612,0.027794190712257118,487,5068,0.9802861541247849,0.10000000149011612,0.020115588756932833,2105,2249,2238.0,-2238,0.1846530956823883,0.0,11692,12289,17.45376155851601,17.481523476286743
Mouse,test,POLYIC_20190524_polyic___E4_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E4_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E4_P1_1.nii.gz,"(36, 180, 180)","(0.39999961853027344, 0.10000000149011612, 0.10000000149011612)","(72, 72, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",206,-0.5276548862457275,1.0,"[0, 1]",112579,54194,56422,433.5519967697857,451.3759966369866,-3.948814292297331,0.9798582483546684,0.20000000298023224,0.03313043437939044,0,2228,0.9798582483546684,0.20000000298023224,0.03313043437939044,0,2228,0.975577904941552,0.10000000149011612,0.027385232635487776,383,5003,0.9816509276747029,0.10000000149011612,0.019620231381782146,1998,2131,2228.0,-2228,0.18179981823161218,0.0,11509,11434,16.908265814468614,16.68041472867539
Mouse,test,POLYIC_20190524_polyic___E4_P1_7,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E4_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E4_P1_7.nii.gz,"(36, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 72, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",190,0.0,1.0,"[0, 1]",109158,52552,54782,420.4159968676566,438.2559967347382,-4.070680150414369,0.9792237315296178,0.20000000298023224,0.03202808336053696,0,2230,0.9792237315296178,0.20000000298023224,0.03202808336053696,0,2230,0.9750021049874169,0.10000000149011612,0.027543329791503396,403,4941,0.9813342867882322,0.10000000149011612,0.019237233798897094,1955,2117,2230.0,-2230,0.18429596195573764,0.0,11688,11954,17.234424954943794,17.16974899329361
Mouse,test,POLYIC_20190524_polyic___E4_P1_9,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E4_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E4_P1_9.nii.gz,"(39, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 78, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",209,-0.26216813921928406,1.0,"[0, 1]",114367,55028,57342,440.22399672007543,458.7359965821503,-4.035436503784312,0.9794073151196939,0.20000000298023224,0.03248267766728138,0,2314,0.9794073151196939,0.20000000298023224,0.03248267766728138,0,2314,0.974889045658716,0.10000000149011612,0.027885331615088445,428,5196,0.9808865926162488,0.10000000149011612,0.020038672948125287,2109,2260,2314.0,-2314,0.1838504732131649,0.0,12535,12592,17.482116931072298,17.344819946337005
Mouse,test,POLYIC_20190524_polyic___E8_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E8_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E8_P1_1.nii.gz,"(36, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 72, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",242,-0.6935840845108032,1.0,"[0, 1]",112465,54090,56376,432.7199967759846,451.0079966397284,-4.054916985951468,0.9793058497637283,0.20000000298023224,0.033085772800076865,0,2286,0.9793058497637283,0.20000000298023224,0.033085772800076865,0,2286,0.9752132910156693,0.10000000149011612,0.027817607650027363,384,5075,0.9815942190105614,0.10000000149011612,0.019424204176523248,2042,2097,2286.0,-2286,0.18312773184748146,0.0,11852,11703,17.30329397814964,17.092135074358733
Mouse,test,POLYIC_20190524_polyic___E9_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E9_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E9_P1_1.nii.gz,"(36, 180, 180)","(0.40000057220458984, 0.10000000149011612, 0.10000000149011612)","(72, 72, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",196,-0.5011062026023865,1.0,"[0, 1]",121464,58592,60846,468.7359965076445,486.7679963732956,-3.7044341452190777,0.9811282841306787,0.1599999964237213,0.03005961270505056,0,2254,0.9811282841306787,0.1599999964237213,0.03005961270505056,0,2254,0.9769344144582968,0.10000000149011612,0.025422193728638447,356,5137,0.982399907714872,0.10000000149011612,0.018377431664090088,2035,2237,2254.0,-2254,0.18048358239240106,0.0,12516,12594,17.117131813474654,17.02659275249513
Mouse,test,POLYIC_20190531_polyic_m__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",199,-0.05641593039035797,1.0,"[0, 1]",116419,56014,58400,448.1119966613053,467.1999965190886,-4.085616438356165,0.9791459087174647,0.20000000298023224,0.0337801196174439,0,2386,0.9791459087174647,0.20000000298023224,0.0337801196174439,0,2386,0.9762787087267513,0.10000000149011612,0.026245982217311233,297,5112,0.9820044344373593,0.10000000149011612,0.018860178179833383,2037,2151,2386.0,-2386,0.18598643242041882,0.0,12180,12089,17.105585858865613,17.003158407112693
Mouse,test,POLYIC_20190531_polyic_m__E3_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_1.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",205,-0.633849561214447,1.0,"[0, 1]",110713,53336,55556,426.6879968209265,444.44799668860423,-3.995968032255742,0.9796128273886052,0.1599999964237213,0.0314638115645657,0,2220,0.9796128273886052,0.1599999964237213,0.0314638115645657,0,2220,0.9752098883822573,0.10000000149011612,0.02726641277422909,426,4951,0.9811815203885689,0.10000000149011612,0.019622491375823736,2032,2133,2220.0,-2220,0.18310810581252382,0.0,11760,12013,17.159690519742487,17.13628081764755
Mouse,test,POLYIC_20190531_polyic_m__E3_P1_10,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_10.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_10.nii.gz,"(38, 180, 180)","(0.40000003576278687, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",218,-0.6869469285011292,1.0,"[0, 1]",114207,54892,57298,439.1359967281817,458.3839965847729,-4.199099445006807,0.9785542383456636,0.20000000298023224,0.0351999015135013,0,2406,0.9785542383456636,0.20000000298023224,0.0351999015135013,0,2406,0.9751553628712938,0.10000000149011612,0.027864398845451763,324,5229,0.9812856123016551,0.10000000149011612,0.019742804105507272,2093,2180,2406.0,-2406,0.18768910859291096,0.0,12050,12087,17.285273795031106,17.096676323915368
Mouse,test,POLYIC_20190531_polyic_m__E3_P1_11,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_11.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",201,-0.21128319203853607,1.0,"[0, 1]",114853,55376,57582,443.00799669933303,460.6559965678452,-3.831058316835122,0.9804706173976168,0.20000000298023224,0.03172310469813886,0,2206,0.9804706173976168,0.20000000298023224,0.03172310469813886,0,2206,0.9761251298995444,0.10000000149011612,0.026984483225782507,422,4954,0.9820176642571121,0.10000000149011612,0.019186288945043466,1962,2165,2206.0,-2206,0.1850090639856547,0.0,11484,11781,16.820979150104293,16.768143942986608
Mouse,test,POLYIC_20190531_polyic_m__E3_P1_12,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_12.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_12.nii.gz,"(38, 180, 180)","(0.39999961853027344, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",214,-0.12057521939277649,1.0,"[0, 1]",112790,54368,56520,434.9439967594145,452.1599966311453,-3.8075017692852087,0.9805930308058581,0.20000000298023224,0.0317021183198503,0,2152,0.9805930308058581,0.20000000298023224,0.0317021183198503,0,2152,0.9756468453137941,0.10000000149011612,0.026949740060171527,379,5002,0.9812669241354819,0.10000000149011612,0.019691892155322,1955,2265,2152.0,-2152,0.18301115016068667,0.0,11551,11419,16.936275984819467,16.75754470187015
Mouse,test,POLYIC_20190531_polyic_m__E3_P1_13,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_13.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_13.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",190,0.0,1.0,"[0, 1]",113250,54624,56952,436.99199674415576,455.6159966053961,-4.0876527602191315,0.9791352979135298,0.20000000298023224,0.03268215987998039,0,2328,0.9791352979135298,0.20000000298023224,0.03268215987998039,0,2328,0.9754485491096554,0.10000000149011612,0.028142740761985544,529,4924,0.9813832250552417,0.10000000149011612,0.02011259015061593,2226,1995,2328.0,-2328,0.18497852011362917,0.0,11510,11866,17.036134400911145,17.045602479078056
Mouse,test,POLYIC_20190531_polyic_m__E3_P1_2,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,"(38, 180, 180)","(0.39999985694885254, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",201,-0.5276548862457275,1.0,"[0, 1]",118390,56920,59532,455.35999660730346,476.2559964516161,-4.387556272256937,0.9775701576615258,0.25,0.037178323808780306,0,2612,0.9775701576615258,0.25,0.037178323808780306,0,2612,0.975289625266973,0.10000000149011612,0.028267310169282456,356,5371,0.9810721957519002,0.10000000149011612,0.02034851640146455,2329,2156,2612.0,-2612,0.19059724161033426,0.0,12349,12348,17.268249086233137,17.138484958705675
Mouse,test,POLYIC_20190531_polyic_m__E3_P1_3,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",201,-0.5276548862457275,1.0,"[0, 1]",119339,57504,59846,460.03199657249434,478.76799643290025,-3.913377669351335,0.98004260758415,0.1599999964237213,0.03128213177032227,0,2342,0.98004260758415,0.1599999964237213,0.03128213177032227,0,2342,0.9761747979646812,0.10000000149011612,0.025746242901172493,382,5190,0.9824735047538364,0.10000000149011612,0.017693864477926678,1970,2209,2342.0,-2342,0.1811272394417902,0.0,12747,13016,17.30283165476452,17.24580505655783
Mouse,test,POLYIC_20190531_polyic_m__E3_P1_4,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,"(38, 180, 180)","(0.40000057220458984, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",219,-0.17588496208190918,1.0,"[0, 1]",112340,54324,56388,434.5919967620371,451.10399663901313,-3.6603532666524794,0.9813570344678084,0.1599999964237213,0.029720049539267917,0,2064,0.9813570344678084,0.1599999964237213,0.029720049539267917,0,2064,0.9766802845703559,0.10000000149011612,0.02542817197109613,503,4640,0.9820415794862664,0.10000000149011612,0.01854997427447608,1992,2042,2064.0,-2064,0.1812354628386539,0.0,11940,11920,17.121106732905872,16.96050015115556
Mouse,test,POLYIC_20190531_polyic_m__E3_P1_5,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",200,-0.5276548862457275,1.0,"[0, 1]",114764,55248,57580,441.98399670696244,460.6399965679644,-4.050017367141368,0.9793313716453362,0.20000000298023224,0.03297674945934072,0,2332,0.9793313716453362,0.20000000298023224,0.03297674945934072,0,2332,0.974410088236472,0.10000000149011612,0.02869192970576917,480,5271,0.9805300940151941,0.10000000149011612,0.020662429175267314,2185,2282,2332.0,-2332,0.18463550383419974,0.0,12115,12157,17.322618837594668,17.208468122934836
